id,text,url,author_name,comment_id,comment_text
1.54382E+15,"اللامحدود ماعندو حدود مع سخاوة النجمة 6 ابتداء من 5 دراهم 🧡

استافد من اللامحدود ب 5 دراهم صالحة لمدة يوم، أو ب 10 درهم صالحة لمدة 3 أيام أو ب 20 درهم صالحة لمدة 15 أيام.

https://www.orange.ma/Recharges/Recharge-Internet/Reseaux-Sociaux-6

#OrangeKayna",https://www.facebook.com/reel/4371962886378426/,Orange,Y29tbWVudDoxNTQzODIyNzExMTE2NDYwXzQ0NDA0MDc1MTYyNDUyMDA=,واش 20دهم فيها 15يوم لامحدود
1539877414844323,"النجمة 6 ديال 20 درهم رجعااات بسخاوة اللامحدود ديالها كيفما عوداتكم !
شارجيوها واستافدوا من الامحدود على مواقع التواصل الإجتماعي صالح لمدة 15 يوم🧡

https://www.orange.ma/ar/Offres-services/Offres-Mobile/Recharges-Orange/Bons-Plans/Reseaux-Sociaux-6

#OrangeKayna",https://www.facebook.com/reel/2822842764754885/,Orange,Y29tbWVudDoxNTM5ODc3NDE0ODQ0MzIzXzk5NDA5NDE1MzAwMjMwNg==,"عروض اللامحدود على  مواقع التواصل الاجتماعي ما زالت مستمرة على تعبئات:

•50 درهم *6:لا محدود على مواقع تواصل الاجتماعي + Go1 انترنت  + ساعة من المكالمات،صالحة لمدة 30 يوماً.

• اللامحدود مستمر أيضاً على تعبئات *6 : 5 دراهم ، 10 دراهم و20 درهماً."
1.53922E+15,"الروشارج X25 راجعة قريبااااا🔥

كونو فالموعد نهار 23 ماي 🧡

https://oran.ge/X25
#OrangeKayna",https://www.facebook.com/reel/977824884842009/,Orange,Y29tbWVudDoxNTM5MjI0NDc4MjQyOTUwXzk1NTM0NjEyMzkzMzI0OQ==,باش دخل روشارج عادية 50 درهم.. واش تكتب 555 والأرقام وتاصل صافي ؟
1.53786E+15,"وصلتي للحج وبغيتي تطمن عليك حبابك ؟ روشارج الرومينغ ديال أورنج كاينة باش تبقى على تواصل معاهم طول السفر 🧡

استافد من 15Go ديال الأنترنيت، 6H ديال المكالمات و300 رسالة صالحة لمدة 30 يوم ب 300 درهم أو من 6Go ديال أنترنيت و 2H مكالمات و200 رسالة ب 150 درهم صالحة لمدة 30 يوم فقط !

https://www.orange.ma/Recharges/Bons-Plans/Recharge-offres-speciales-Roaming-77

#OrangeKayna",https://www.facebook.com/reel/1382229967069974/,Orange,Y29tbWVudDoxNTM3ODYxMDExNzEyNjMwXzQ5NDAzMjQxNzk1ODA5ODc=,كاين عرض نجمة 6 20 درهم ؟؟
1536099575222107,"مع Wifi D'jib بقى كونيكطي بالويفي النقال أنت والعائلة فينما كنتي هاد العيد 🤩

إستافدوا من أنترنت لا محدود إبتداءً من 100 درهم... 🔥

https://oran.ge/WifidjibRS
#OrangeKayna",https://www.facebook.com/orangemaroc/posts/pfbid03cVmJKpX3zJFkF3oGV8sHPr4ksrBE4KUrVerL5VV6EWfKQETXPQLbzQC9j9A5YNel,Orange,Y29tbWVudDoxNTM2MDk5NTc1MjIyMTA3XzEwMTI5NTEwODExODg0MjQ=,كين عرض 20 درهم؟
1529861625845902,"مع النجمة 1 ديال أورنج ماغديش تبقا تفكر بزاف للمكالمات 🥰🧡

استافدو من ساعة ديال المكالمات الوطنية و 20Mo أنترنيت غير ب 10 درهم صالحة لمدة سيمانة 🙌

https://www.orange.ma/ar/Offres-services/Offres-Mobile/Recharges-Orange/Tout-en-un/Recharge-Appels

#OrangeKayna",https://www.facebook.com/reel/1398027328752609/,Orange,Y29tbWVudDoxNTI5ODYxNjI1ODQ1OTAyXzc4ODIzNTkwMDg5MjE3MQ==,رجعو لينا 30 درهم ولا 20 درهم *6 راه دراوش مساكن معندهومش باش اديرو 50 درهم
1529798255852239,"روشارج رومينغ الحج *77 موجودة باش تسافر ونتا مرتاح ومتصل بحبابك ✈️🕋

استافد من 6Go ديال أنترنيت و 2H مكالمات ب 150 درهم صالحة لمدة 30 يوم أو 8Go أنترنيت ب 100 درهم صالحة لمدة 15 يوم 🧡 

https://www.orange.ma/ar/Offres-services/Offres-Mobile/Recharges-Orange/Bons-Plans/Recharge-offres-speciales-Roaming-77

#OrangeKayna",https://www.facebook.com/orangemaroc/posts/pfbid02HssVxWnvx4y1616VJEGEBsW4SFwVnnFDNNYP3LeV5EdkbXVHjLeM7PYSHxDvcJQ6l,Orange,Y29tbWVudDoxNTI5Nzk4MjU1ODUyMjM5Xzk4ODQ4ODgyNjk1OTU0NQ==,حتى 20 درهم *6 حيدتوها
1527928016039263,"🧡
واش فخبارك بلي النجمة 6 ب 50 درهم موجودة، إوا شارجيها وتكونيكطا مع راسك الشهر كامل 🧡

�شهر ديال اللامحدود من مواقع التواصل الاجتماعي بالإضافة ل 1Go من الأنترنت و 1 ساعة من المكالمات غييير ب 50 درهم !

�https://www.orange.ma/ar/Offres-services/Offres-Mobile/Recharges-Orange/Bons-Plans/Reseaux-Sociaux-6

#OrangeKayna",https://www.facebook.com/reel/4297633840488995/,Orange,N/A,(No comments available)
1525156076316457,"الفراجة ديما كاينة مع النجمة 3 المضوبلة ابتداء من 30 درهم 🧡

تبرع بالسخاوة X2 واستافد من 6Go أنترنيت غير ب 30 درهم صالحة 14 يوم أو من 11Go أنترنيت غير ب 50 درهم صالحة 30 يوم😍

https://www.orange.ma/Recharges/Recharge-Internet/Internet-3

#OrangeKayna",https://www.facebook.com/reel/2778061879210610/,Orange,Y29tbWVudDoxNTI1MTU2MDc2MzE2NDU3XzIxODA5Njc5NDk0MDk4MjY=,واش كين عرض تاع 50 درهم *6
1521557923342939,"النجمة 6 ديال 50 درهم مازال مستمرة معاكم بسخاوتها، شارجيوها دابا... 🔥

شهر ديال اللامحدود من مواقع التواصل الاجتماعي غييير ب 50 درهم، و 1Go ديال الأنترنت وساعة ديال المكالمات 🤩

https://www.orange.ma/ar/Offres-services/Offres-Mobile/Recharges-Orange/Bons-Plans/Reseaux-Sociaux-6

#OrangeKayna",https://www.facebook.com/reel/1729459991798766/,Orange,Y29tbWVudDoxNTIxNTU3OTIzMzQyOTM5XzE5MjE0MTcwMzUyOTM0NTQ=,"السلام عليكم
نعلمكم بأنه برمو *6  على  تعبئات : 5 دراهم ، 10 دراهم،  20 درهم و 30 درهم غير متوفرة حالياً.
عرض  *6 - 50 درهم ما زال مستمر : اللامحدود على مواقع تواصل الاجتماعي + Go1 انترنت  + ساعة من المكالمات،صالحة لمدة 30 يوماً.
كما يمكنكم الاستفادة من عرض *5-30 درهم : 10Go انترنت على مواقع تواصل إجتماعي و TikTok + Youtube ، صالحة لمدة 30 يوماً."
